"Fecha","WTI","JPM_Dollar_Index","VIX_Index","OPEP_TOTPROD","OPEP_TOTDEM","TBILL_10YR","TBILL_1YR"
"abr-15",-0.0885812699673564,-1.1958638079558,-0.724582675629135,0.66742429560999,0.743830867882413,-1.26758868252364,-0.882501589223744
"may-15",-0.119366702490672,-1.24536228895863,-0.179236751130565,1.18270434371408,1.32370231661107,-1.0571094513703,-0.877076967390739
"jun-15",-0.577439102084589,-1.43442768949794,-0.938248960398507,1.05806292336638,1.24086353822126,-0.927583770660557,-0.855378480058716
"jul-15",-0.500290066363508,-1.68176345374945,1.08785400738547,1.09292431679696,1.29608939048114,-0.959965190837994,-0.844529236392704
"ago-15",-0.65273359367776,-1.75350492305103,0.599651391604295,1.02415663660513,1.25467000128623,-1.08139551650338,-0.801132261728658
"sep-15",-0.597097269840442,-1.67549782324276,-0.571786437102201,1.03227504329444,1.2684764643512,-1.08139551650338,-0.806556883561664
"oct-15",-0.780326229678009,-1.77754928012044,-0.440108377883868,1.01651578325048,1.07518598144165,-1.16234906694697,-0.866227723724727
"nov-15",-0.951315198271366,-1.88954742542749,-0.18172124281393,1.46732613117472,1.42034755806585,-1.00853732110415,-0.746886043398601
"dic-15",-1.07816601662045,-1.9814172327318,0.0654856796808661,1.41670547770018,1.06137951837668,-1.02472803119287,-0.654667472237503
"ene-16",-1.07334420188788,-1.95212541011303,0.10896428413975,1.30066001737646,1.42034755806585,-1.14615835685826,-0.714338312400566
"feb-16",-0.90309705094569,-1.66124351384005,-0.710917971370629,1.17983902370609,1.21325061209133,-1.39711436323339,-0.719762934233572
"mar-16",-0.621948161154444,-1.58354969555711,-0.49352494907621,1.35510109752833,1.19944414902636,-1.30806545774544,-0.649242850404497
"abr-16",-0.50399915461933,-1.80362996710453,-0.681104071170252,1.26436596394188,1.03376659224674,-1.37282829810031,-0.703489068734555
"may-16",-0.532559134189153,-1.66093023231471,-0.502220669967987,1.54612243139453,1.40654109500088,-1.37282829810031,-0.687215203235538
"jun-16",-0.782180773805919,-1.67126852265075,-0.969305106440567,1.76579696534067,1.19944414902636,-1.51044933385442,-0.70891369056756
"jul-16",-0.667199037875462,-1.70557284967486,-0.776757000979796,1.77057249868732,1.58602511484547,-1.62378430447545,-0.730612177899583
"ago-16",-0.535897313619392,-1.66515953290673,-0.792906196921667,1.89951189904701,1.28228292741617,-1.5752121742093,-0.698064446901549
"sep-16",-0.587082731549725,-1.66523785328806,-0.324579514607405,1.95204276586022,1.33750877967604,-1.51854468889878,-0.687215203235538
"oct-16",-0.491388254549538,-1.90019899728886,-0.787937213554937,2.03800236610001,1.33750877967604,-1.41330507332211,-0.649242850404497
"nov-16",-0.332639277200391,-1.86025560280872,-0.699737758795488,1.5604490314345,1.48937987339069,-1.10568158163646,-0.605845875740451
"dic-16",-0.366391980328364,-1.80261180214719,-0.954398156340378,1.12587549688888,1.2270570751563,-0.822344155083887,-0.535325791911376
"ene-17",-0.321882921258509,-1.72350821700026,-0.838869293063915,1.15691646364214,1.40654109500088,-0.870916285350042,-0.557024279243399
"feb-17",-0.448362830782012,-1.69202342370415,-0.907192814356447,0.984997263162555,1.42034755806585,-0.879011640394402,-0.562448901076405
"mar-17",-0.495468251630941,-1.68787244349347,-1.09974091981722,0.965895129775935,1.2684764643512,-0.830439510128246,-0.459381086249296
"abr-17",-0.532930043014735,-1.6569358928667,-1.1506729993262,1.15452869696881,1.44796048419579,-0.976155900926712,-0.443107220750279
"may-17",-0.617497255247458,-1.64745912672533,-1.05502006951665,1.33122343079505,1.80692852388495,-0.976155900926712,-0.399710246086233
"jun-17",-0.464311910282043,-1.56412624098638,-1.16930668695143,1.4219585643815,1.46176694726075,-1.06520480641466,-0.356313271422187
"jul-17",-0.573359105003186,-1.50358458621551,-1.12831257417591,1.35510109752833,1.68267035630024,-0.959965190837994,-0.345464027756175
"ago-17",-0.408675586444725,-1.58260985098111,-1.26247512507761,1.38375429760826,1.6136380409754,-1.04901409632595,-0.340039405923169
"sep-17",-0.308159294711971,-1.6860710747228,-1.17924465368489,1.27869256398184,1.66886389323527,-1.0571094513703,-0.312916296758141
